SAEMP25N Total full-time and part-time employment by NAICS industry 1/,,,,
SAEMP25N Total full-time and part-time employment by NAICS industry 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2020
54000,West Virginia,1900,      Other services (except government and government enterprises),43148
54000,West Virginia,2000,    Government and government enterprises,149455
54000,West Virginia,2001,      Federal civilian,25490
54000,West Virginia,2002,      Military,8214
54000,West Virginia,2010,      State and local,115751
54000,West Virginia,2011,        State government,50410
54000,West Virginia,2012,        Local government,65341
55000,Wisconsin,,Employment by place of work,
55000,Wisconsin,10,Total employment (number of jobs),3582636
55000,Wisconsin,,By type,
55000,Wisconsin,20,  Wage and salary employment,2879755
55000,Wisconsin,40,  Proprietors employment,702881
55000,Wisconsin,50,    Farm proprietors employment,59075
55000,Wisconsin,60,Nonfarm proprietors employment 2/,643806
55000,Wisconsin,,By industry,
55000,Wisconsin,70,  Farm employment,81697
55000,Wisconsin,80,  Nonfarm employment,3500939
55000,Wisconsin,90,    Private nonfarm employment,3080329
55000,Wisconsin,100,"      Forestry, fishing, and related activities",
55000,Wisconsin,200,"      Mining, quarrying, and oil and gas extraction",
55000,Wisconsin,300,      Utilities,8892
55000,Wisconsin,400,      Construction,187931
55000,Wisconsin,500,      Manufacturing,474237
55000,Wisconsin,600,      Wholesale trade,129547
55000,Wisconsin,700,      Retail trade,358363
55000,Wisconsin,800,      Transportation and warehousing,147600
55000,Wisconsin,900,      Information,52200
55000,Wisconsin,1000,      Finance and insurance,191544
55000,Wisconsin,1100,      Real estate and rental and leasing,138689
55000,Wisconsin,1200,"      Professional, scientific, and technical services",177014
55000,Wisconsin,1300,      Management of companies and enterprises,68187
55000,Wisconsin,1400,      Administrative and support and waste management and remediation services,165352
55000,Wisconsin,1500,      Educational services,66642
55000,Wisconsin,1600,      Health care and social assistance,430040
55000,Wisconsin,1700,"      Arts, entertainment, and recreation",63995
55000,Wisconsin,1800,      Accommodation and food services,218332
55000,Wisconsin,1900,      Other services (except government and government enterprises),180241
55000,Wisconsin,2000,    Government and government enterprises,420610
55000,Wisconsin,2001,      Federal civilian,30859
55000,Wisconsin,2002,      Military,15910
55000,Wisconsin,2010,      State and local,373841
55000,Wisconsin,2011,        State government,114402
55000,Wisconsin,2012,        Local government,259439
56000,Wyoming,,Employment by place of work,
56000,Wyoming,10,Total employment (number of jobs),401871
56000,Wyoming,,By type,
56000,Wyoming,20,  Wage and salary employment,280328
56000,Wyoming,40,  Proprietors employment,121543
56000,Wyoming,50,    Farm proprietors employment,10662
56000,Wyoming,60,Nonfarm proprietors employment 2/,110881
56000,Wyoming,,By industry,
56000,Wyoming,70,  Farm employment,14497
56000,Wyoming,80,  Nonfarm employment,387374
56000,Wyoming,90,    Private nonfarm employment,313415
56000,Wyoming,100,"      Forestry, fishing, and related activities",
56000,Wyoming,200,"      Mining, quarrying, and oil and gas extraction",20637
56000,Wyoming,300,      Utilities,
56000,Wyoming,400,      Construction,29830
56000,Wyoming,500,      Manufacturing,12102
56000,Wyoming,600,      Wholesale trade,8875
56000,Wyoming,700,      Retail trade,37959
56000,Wyoming,800,      Transportation and warehousing,15553
56000,Wyoming,900,      Information,4250
56000,Wyoming,1000,      Finance and insurance,25046
56000,Wyoming,1100,      Real estate and rental and leasing,27005
56000,Wyoming,1200,"      Professional, scientific, and technical services",18738
56000,Wyoming,1300,      Management of companies and enterprises,2042
56000,Wyoming,1400,      Administrative and support and waste management and remediation services,13781
56000,Wyoming,1500,      Educational services,3922
56000,Wyoming,1600,      Health care and social assistance,30508
56000,Wyoming,1700,"      Arts, entertainment, and recreation",7678
56000,Wyoming,1800,      Accommodation and food services,31992
56000,Wyoming,1900,      Other services (except government and government enterprises),17495
56000,Wyoming,2000,    Government and government enterprises,73959
56000,Wyoming,2001,      Federal civilian,7806
56000,Wyoming,2002,      Military,6383
56000,Wyoming,2010,      State and local,59770
56000,Wyoming,2011,        State government,15078
56000,Wyoming,2012,        Local government,44692
91000,New England,,Employment by place of work,
91000,New England,10,Total employment (number of jobs),9514667
91000,New England,,By type,
91000,New England,20,  Wage and salary employment,7184698
91000,New England,40,  Proprietors employment,2329969
91000,New England,50,    Farm proprietors employment,29381
91000,New England,60,Nonfarm proprietors employment 2/,2300588
91000,New England,,By industry,
91000,New England,70,  Farm employment,45710
91000,New England,80,  Nonfarm employment,9468957
91000,New England,90,    Private nonfarm employment,8454612
91000,New England,100,"      Forestry, fishing, and related activities",
91000,New England,200,"      Mining, quarrying, and oil and gas extraction",
91000,New England,300,      Utilities,26915
91000,New England,400,      Construction,538443
91000,New England,500,      Manufacturing,603931
91000,New England,600,      Wholesale trade,271294
91000,New England,700,      Retail trade,892682
91000,New England,800,      Transportation and warehousing,348400
91000,New England,900,      Information,174681
91000,New England,1000,      Finance and insurance,638282
91000,New England,1100,      Real estate and rental and leasing,470301
91000,New England,1200,"      Professional, scientific, and technical services",840084
91000,New England,1300,      Management of companies and enterprises,150369
91000,New England,1400,      Administrative and support and waste management and remediation services,484739
91000,New England,1500,      Educational services,436262
91000,New England,1600,      Health care and social assistance,1338370
91000,New England,1700,"      Arts, entertainment, and recreation",208955
91000,New England,1800,      Accommodation and food services,527460
91000,New England,1900,      Other services (except government and government enterprises),461077
91000,New England,2000,    Government and government enterprises,1014345
91000,New England,2001,      Federal civilian,111082
91000,New England,2002,      Military,50963
91000,New England,2010,      State and local,852300
91000,New England,2011,        State government,286091
91000,New England,2012,        Local government,566209
92000,Mideast,,Employment by place of work,
92000,Mideast,10,Total employment (number of jobs),29683758
92000,Mideast,,By type,
92000,Mideast,20,  Wage and salary employment,22584375
92000,Mideast,40,  Proprietors employment,7099383
92000,Mideast,50,    Farm proprietors employment,100850
92000,Mideast,60,Nonfarm proprietors employment 2/,6998533
92000,Mideast,,By industry,
92000,Mideast,70,  Farm employment,152303
92000,Mideast,80,  Nonfarm employment,29531455
92000,Mideast,90,    Private nonfarm employment,25836513
92000,Mideast,100,"      Forestry, fishing, and related activities",46509
92000,Mideast,200,"      Mining, quarrying, and oil and gas extraction",52128
92000,Mideast,300,      Utilities,
92000,Mideast,400,      Construction,1464323
92000,Mideast,500,      Manufacturing,
92000,Mideast,600,      Wholesale trade,892348
92000,Mideast,700,      Retail trade,2578287
92000,Mideast,800,      Transportation and warehousing,1503777
92000,Mideast,900,      Information,570372
92000,Mideast,1000,      Finance and insurance,2072802
92000,Mideast,1100,      Real estate and rental and leasing,1677255
92000,Mideast,1200,"      Professional, scientific, and technical services",2522744
92000,Mideast,1300,      Management of companies and enterprises,441863
92000,Mideast,1400,      Administrative and support and waste management and remediation services,1586044
92000,Mideast,1500,      Educational services,1050273
92000,Mideast,1600,      Health care and social assistance,4087581
92000,Mideast,1700,"      Arts, entertainment, and recreation",625850
92000,Mideast,1800,      Accommodation and food services,1557240
92000,Mideast,1900,      Other services (except government and government enterprises),1609600
92000,Mideast,2000,    Government and government enterprises,3694942
92000,Mideast,2001,      Federal civilian,650737
92000,Mideast,2002,      Military,184714
92000,Mideast,2010,      State and local,2859491
92000,Mideast,2011,        State government,704260
92000,Mideast,2012,        Local government,2155231
93000,Great Lakes,,Employment by place of work,
93000,Great Lakes,10,Total employment (number of jobs),27187407
93000,Great Lakes,,By type,
93000,Great Lakes,20,  Wage and salary employment,21303534
93000,Great Lakes,40,  Proprietors employment,5883873
93000,Great Lakes,50,    Farm proprietors employment,277826
93000,Great Lakes,60,Nonfarm proprietors employment 2/,5606047
93000,Great Lakes,,By industry,
93000,Great Lakes,70,  Farm employment,362586
93000,Great Lakes,80,  Nonfarm employment,26824821
93000,Great Lakes,90,    Private nonfarm employment,23756919
93000,Great Lakes,100,"      Forestry, fishing, and related activities",
93000,Great Lakes,200,"      Mining, quarrying, and oil and gas extraction",
93000,Great Lakes,300,      Utilities,88583
93000,Great Lakes,400,      Construction,1373836
93000,Great Lakes,500,      Manufacturing,2832349
93000,Great Lakes,600,      Wholesale trade,981408
93000,Great Lakes,700,      Retail trade,2601034
93000,Great Lakes,800,      Transportation and warehousing,1429195
93000,Great Lakes,900,      Information,337117
93000,Great Lakes,1000,      Finance and insurance,1526300
93000,Great Lakes,1100,      Real estate and rental and leasing,1172763
93000,Great Lakes,1200,"      Professional, scientific, and technical services",1748422
93000,Great Lakes,1300,      Management of companies and enterprises,430083
93000,Great Lakes,1400,      Administrative and support and waste management and remediation services,1615467
93000,Great Lakes,1500,      Educational services,573226
93000,Great Lakes,1600,      Health care and social assistance,3273323
93000,Great Lakes,1700,"      Arts, entertainment, and recreation",477182
93000,Great Lakes,1800,      Accommodation and food services,1670895
93000,Great Lakes,1900,      Other services (except government and government enterprises),1491690
93000,Great Lakes,2000,    Government and government enterprises,3067902
93000,Great Lakes,2001,      Federal civilian,290263
93000,Great Lakes,2002,      Military,136103
93000,Great Lakes,2010,      State and local,2641536
93000,Great Lakes,2011,        State government,725727
93000,Great Lakes,2012,        Local government,1915809
94000,Plains,,Employment by place of work,
94000,Plains,10,Total employment (number of jobs),13664363
94000,Plains,,By type,
94000,Plains,20,  Wage and salary employment,10606056
94000,Plains,40,  Proprietors employment,3058307
94000,Plains,50,    Farm proprietors employment,351389
94000,Plains,60,Nonfarm proprietors employment 2/,2706918
94000,Plains,,By industry,
94000,Plains,70,  Farm employment,443098
94000,Plains,80,  Nonfarm employment,13221265
94000,Plains,90,    Private nonfarm employment,11446499
94000,Plains,100,"      Forestry, fishing, and related activities",78418
94000,Plains,200,"      Mining, quarrying, and oil and gas extraction",72430
94000,Plains,300,      Utilities,44832
94000,Plains,400,      Construction,757216
94000,Plains,500,      Manufacturing,1165802
94000,Plains,600,      Wholesale trade,484468
94000,Plains,700,      Retail trade,1332614
94000,Plains,800,      Transportation and warehousing,600321
94000,Plains,900,      Information,179826
94000,Plains,1000,      Finance and insurance,842863
94000,Plains,1100,      Real estate and rental and leasing,586080
94000,Plains,1200,"      Professional, scientific, and technical services",763289
94000,Plains,1300,      Management of companies and enterprises,241244
94000,Plains,1400,      Administrative and support and waste management and remediation services,627382
94000,Plains,1500,      Educational services,278827
94000,Plains,1600,      Health care and social assistance,1657162
94000,Plains,1700,"      Arts, entertainment, and recreation",239711
94000,Plains,1800,      Accommodation and food services,796785
94000,Plains,1900,      Other services (except government and government enterprises),697229
94000,Plains,2000,    Government and government enterprises,1774766
94000,Plains,2001,      Federal civilian,177608
94000,Plains,2002,      Military,134116
94000,Plains,2010,      State and local,1463042
94000,Plains,2011,        State government,401567
94000,Plains,2012,        Local government,1061475
95000,Southeast,,Employment by place of work,
95000,Southeast,10,Total employment (number of jobs),49065400
95000,Southeast,,By type,
95000,Southeast,20,  Wage and salary employment,36426450
95000,Southeast,40,  Proprietors employment,12638950
95000,Southeast,50,    Farm proprietors employment,448887
95000,Southeast,60,Nonfarm proprietors employment 2/,12190063
95000,Southeast,,By industry,
95000,Southeast,70,  Farm employment,618522
95000,Southeast,80,  Nonfarm employment,48446878
95000,Southeast,90,    Private nonfarm employment,42165715
95000,Southeast,100,"      Forestry, fishing, and related activities",228624
95000,Southeast,200,"      Mining, quarrying, and oil and gas extraction",158774
95000,Southeast,300,      Utilities,142337
95000,Southeast,400,      Construction,3030097
95000,Southeast,500,      Manufacturing,3174597
95000,Southeast,600,      Wholesale trade,1497946
95000,Southeast,700,      Retail trade,4925051
95000,Southeast,800,      Transportation and warehousing,2447302
95000,Southeast,900,      Information,679813
95000,Southeast,1000,      Finance and insurance,2579113
95000,Southeast,1100,      Real estate and rental and leasing,2509365
95000,Southeast,1200,"      Professional, scientific, and technical services",3380581
95000,Southeast,1300,      Management of companies and enterprises,646456
95000,Southeast,1400,      Administrative and support and waste management and remediation services,3471793
95000,Southeast,1500,      Educational services,911576
95000,Southeast,1600,      Health care and social assistance,5049906
95000,Southeast,1700,"      Arts, entertainment, and recreation",965844
95000,Southeast,1800,      Accommodation and food services,3388006
95000,Southeast,1900,      Other services (except government and government enterprises),2978534
95000,Southeast,2000,    Government and government enterprises,6281163
95000,Southeast,2001,      Federal civilian,827637
95000,Southeast,2002,      Military,671906
95000,Southeast,2010,      State and local,4781620
95000,Southeast,2011,        State government,1469788
95000,Southeast,2012,        Local government,3311832
96000,Southwest,,Employment by place of work,
96000,Southwest,10,Total employment (number of jobs),24959504
96000,Southwest,,By type,
96000,Southwest,20,  Wage and salary employment,18198050
96000,Southwest,40,  Proprietors employment,6761454
96000,Southwest,50,    Farm proprietors employment,333304
96000,Southwest,60,Nonfarm proprietors employment 2/,6428150
96000,Southwest,,By industry,
96000,Southwest,70,  Farm employment,415340
96000,Southwest,80,  Nonfarm employment,24544164
96000,Southwest,90,    Private nonfarm employment,21436331
96000,Southwest,100,"      Forestry, fishing, and related activities",97161
96000,Southwest,200,"      Mining, quarrying, and oil and gas extraction",459359
96000,Southwest,300,      Utilities,84880
96000,Southwest,400,      Construction,1714345
96000,Southwest,500,      Manufacturing,1316546
96000,Southwest,600,      Wholesale trade,845418
96000,Southwest,700,      Retail trade,2356545
96000,Southwest,800,      Transportation and warehousing,1269805
96000,Southwest,900,      Information,346446
96000,Southwest,1000,      Finance and insurance,1611082
96000,Southwest,1100,      Real estate and rental and leasing,1202322
96000,Southwest,1200,"      Professional, scientific, and technical services",1734313
96000,Southwest,1300,      Management of companies and enterprises,287235
96000,Southwest,1400,      Administrative and support and waste management and remediation services,1670189
96000,Southwest,1500,      Educational services,410818
96000,Southwest,1600,      Health care and social assistance,2522485
96000,Southwest,1700,"      Arts, entertainment, and recreation",403370
96000,Southwest,1800,      Accommodation and food services,1714009
96000,Southwest,1900,      Other services (except government and government enterprises),1390003
96000,Southwest,2000,    Government and government enterprises,3107833
96000,Southwest,2001,      Federal civilian,355424
96000,Southwest,2002,      Military,264248
96000,Southwest,2010,      State and local,2488161
96000,Southwest,2011,        State government,612981
96000,Southwest,2012,        Local government,1875180
97000,Rocky Mountain,,Employment by place of work,
97000,Rocky Mountain,10,Total employment (number of jobs),8121658
97000,Rocky Mountain,,By type,
97000,Rocky Mountain,20,  Wage and salary employment,5955804
97000,Rocky Mountain,40,  Proprietors employment,2165854
97000,Rocky Mountain,50,    Farm proprietors employment,107022
97000,Rocky Mountain,60,Nonfarm proprietors employment 2/,2058832
97000,Rocky Mountain,,By industry,
97000,Rocky Mountain,70,  Farm employment,154714
97000,Rocky Mountain,80,  Nonfarm employment,7966944
97000,Rocky Mountain,90,    Private nonfarm employment,6889868
97000,Rocky Mountain,100,"      Forestry, fishing, and related activities",
97000,Rocky Mountain,200,"      Mining, quarrying, and oil and gas extraction",87844
97000,Rocky Mountain,300,      Utilities,
97000,Rocky Mountain,400,      Construction,582276
97000,Rocky Mountain,500,      Manufacturing,421360
97000,Rocky Mountain,600,      Wholesale trade,239984
97000,Rocky Mountain,700,      Retail trade,767835
97000,Rocky Mountain,800,      Transportation and warehousing,339507
97000,Rocky Mountain,900,      Information,155299
97000,Rocky Mountain,1000,      Finance and insurance,493471
97000,Rocky Mountain,1100,      Real estate and rental and leasing,487551
97000,Rocky Mountain,1200,"      Professional, scientific, and technical services",665112
97000,Rocky Mountain,1300,      Management of companies and enterprises,98587
97000,Rocky Mountain,1400,      Administrative and support and waste management and remediation services,424418
97000,Rocky Mountain,1500,      Educational services,182779
97000,Rocky Mountain,1600,      Health care and social assistance,753942
97000,Rocky Mountain,1700,"      Arts, entertainment, and recreation",186133
97000,Rocky Mountain,1800,      Accommodation and food services,532308
97000,Rocky Mountain,1900,      Other services (except government and government enterprises),405370
97000,Rocky Mountain,2000,    Government and government enterprises,1077076
97000,Rocky Mountain,2001,      Federal civilian,129319
97000,Rocky Mountain,2002,      Military,96753
97000,Rocky Mountain,2010,      State and local,851004
97000,Rocky Mountain,2011,        State government,288160
97000,Rocky Mountain,2012,        Local government,562844
98000,Far West,,Employment by place of work,
98000,Far West,10,Total employment (number of jobs),33104843
98000,Far West,,By type,
98000,Far West,20,  Wage and salary employment,24969033
98000,Far West,40,  Proprietors employment,8135810
98000,Far West,50,    Farm proprietors employment,133341
98000,Far West,60,Nonfarm proprietors employment 2/,8002469
98000,Far West,,By industry,
98000,Far West,70,  Farm employment,398727
98000,Far West,80,  Nonfarm employment,32706116
98000,Far West,90,    Private nonfarm employment,28592143
98000,Far West,100,"      Forestry, fishing, and related activities",
98000,Far West,200,"      Mining, quarrying, and oil and gas extraction",78892
98000,Far West,300,      Utilities,85810
98000,Far West,400,      Construction,1817464
98000,Far West,500,      Manufacturing,
98000,Far West,600,      Wholesale trade,1021134
98000,Far West,700,      Retail trade,2953652
98000,Far West,800,      Transportation and warehousing,1773293
98000,Far West,900,      Information,849246
98000,Far West,1000,      Finance and insurance,1583087
98000,Far West,1100,      Real estate and rental and leasing,1721663
98000,Far West,1200,"      Professional, scientific, and technical services",2734555
98000,Far West,1300,      Management of companies and enterprises,421763
98000,Far West,1400,      Administrative and support and waste management and remediation services,1983468
98000,Far West,1500,      Educational services,687739
98000,Far West,1600,      Health care and social assistance,3841331
98000,Far West,1700,"      Arts, entertainment, and recreation",745955
98000,Far West,1800,      Accommodation and food services,2196197
98000,Far West,1900,      Other services (except government and government enterprises),1817297
98000,Far West,2000,    Government and government enterprises,4113973
98000,Far West,2001,      Federal civilian,439930
98000,Far West,2002,      Military,374197
98000,Far West,2010,      State and local,3299846
98000,Far West,2011,        State government,881426
98000,Far West,2012,        Local government,2418420
